Id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction_v2
8934,0,0,51,1,1,486.0,3,2,2,2,3,4,0,3,3,3,3,4,3,2,0.0,0.0,1
16902,0,0,7,1,1,1734.0,4,4,4,4,1,3,4,3,3,3,3,1,3,0,0.0,0.0,1
702,1,0,25,1,1,1245.0,1,4,1,0,3,1,3,3,4,2,4,3,3,3,0.0,0.0,1
15894,0,0,64,1,1,355.0,2,2,2,2,0,4,3,3,3,3,3,0,3,0,0.0,0.0,1
128853,1,0,24,0,0,3878.0,1,1,1,1,4,4,4,3,3,3,4,4,3,4,197.0,183.0,1
6260,1,0,52,1,1,1255.0,1,4,1,1,3,1,3,3,0,4,4,4,4,3,0.0,1.0,0
53457,0,1,10,0,1,2600.0,0,0,0,0,3,0,3,3,0,4,0,0,3,3,45.0,65.0,0
111407,1,0,23,0,2,1675.0,4,3,2,2,4,4,0,4,4,4,3,0,1,4,0.0,0.0,1
1529,1,0,19,1,1,1811.0,1,1,1,3,3,1,1,3,0,1,0,1,0,3,4.0,0.0,0
44339,1,1,11,0,0,2446.0,1,3,1,3,3,1,2,3,1,4,0,0,3,3,0.0,9.0,0
57824,0,1,17,0,1,1743.0,3,2,3,0,3,3,3,3,2,4,0,0,0,3,60.0,49.0,0
86328,1,0,43,0,0,2330.0,4,1,4,4,0,0,0,4,3,3,4,0,4,0,0.0,0.0,1
58006,1,1,40,0,0,2015.0,3,0,0,0,2,0,2,2,3,2,3,4,3,2,11.0,0.0,1
98178,0,0,46,0,0,1110.0,4,4,4,4,3,3,4,3,3,3,3,4,3,3,6.0,1.0,1
114576,1,0,47,0,0,3924.0,1,1,1,1,1,4,1,4,4,4,4,0,4,2,4.0,0.0,1
117652,1,0,54,0,1,864.0,4,0,0,0,4,4,4,4,4,1,0,1,4,4,0.0,0.0,1
20951,1,0,11,1,1,1688.0,0,1,0,0,2,0,2,2,3,0,0,2,0,2,51.0,53.0,0
109575,0,0,56,0,0,3521.0,3,3,3,3,2,4,4,3,3,3,4,4,3,4,0.0,3.0,1
60433,1,1,28,0,0,1612.0,3,3,3,3,0,3,2,0,3,2,3,0,3,0,0.0,9.0,1
21445,1,0,66,1,1,2057.0,0,2,0,1,4,0,2,4,3,0,2,1,2,4,0.0,0.0,0
2705,0,0,60,1,1,682.0,4,3,4,2,4,4,4,4,3,3,4,3,4,4,73.0,85.0,1
54130,0,1,30,0,1,1781.0,0,0,0,0,2,0,2,2,2,0,0,3,2,2,0.0,0.0,0
72580,0,0,56,0,1,438.0,2,1,0,1,2,3,4,2,2,2,2,1,2,1,0.0,0.0,1
55351,0,1,20,0,1,1994.0,0,0,0,3,0,0,2,0,0,3,3,2,0,0,1.0,0.0,0
17881,0,0,56,1,2,1027.0,4,4,4,4,3,3,3,3,1,3,0,0,4,3,0.0,0.0,1
70882,0,0,43,0,0,420.0,3,3,3,3,4,4,3,2,2,2,2,4,2,3,16.0,13.0,1
46340,1,1,39,0,1,2719.0,2,2,2,2,1,2,1,1,3,3,0,1,2,1,0.0,23.0,0
69925,1,0,37,0,1,1229.0,1,4,4,4,1,2,1,1,3,4,3,0,0,1,7.0,17.0,0
5121,0,0,14,1,2,1630.0,2,2,2,2,0,1,2,2,2,2,2,2,2,0,1.0,0.0,1
24322,1,0,41,1,1,1780.0,0,3,2,0,2,1,3,3,3,3,3,3,4,3,136.0,131.0,0
102168,0,0,48,0,0,2102.0,2,2,0,2,2,4,4,3,3,3,3,0,3,4,19.0,26.0,1
50364,1,1,22,0,1,1773.0,2,4,2,1,1,2,1,1,1,2,3,0,2,1,29.0,22.0,0
59558,0,1,36,0,2,1898.0,3,3,3,0,3,3,2,3,2,3,3,3,0,3,0.0,22.0,0
108335,0,0,56,0,0,3357.0,3,3,3,3,2,3,2,3,3,3,3,3,3,3,0.0,0.0,1
38736,0,0,54,1,1,856.0,4,0,4,2,1,4,1,0,0,0,0,2,0,4,0.0,0.0,1
119530,0,0,35,0,2,1529.0,4,3,3,3,4,4,4,4,2,3,1,0,4,4,0.0,0.0,1
116661,1,0,43,0,0,272.0,4,0,4,4,4,3,4,4,4,4,4,0,4,4,0.0,0.0,1
127644,1,0,28,0,1,2561.0,4,2,2,2,4,4,4,4,4,4,4,0,4,4,6.0,8.0,1
72746,1,0,54,0,1,2417.0,2,2,2,2,2,2,2,2,3,1,0,1,0,2,5.0,10.0,0
105647,1,0,37,0,0,3902.0,3,0,0,0,0,0,3,3,3,3,3,0,3,2,0.0,0.0,0
37059,1,0,69,1,1,2299.0,3,4,3,2,0,3,0,0,2,2,4,2,4,0,0.0,1.0,0
18784,0,0,41,1,1,2537.0,4,4,4,4,3,3,4,3,0,4,1,2,0,3,0.0,0.0,1
127977,1,0,46,0,0,2506.0,1,1,1,1,0,4,3,4,4,4,4,3,4,0,2.0,0.0,1
73722,0,0,71,0,0,3798.0,2,4,0,4,1,0,3,2,2,2,2,0,2,1,0.0,0.0,0
80979,0,0,49,0,0,3269.0,0,1,1,1,2,1,2,0,0,0,0,3,0,3,0.0,0.0,0
86453,1,0,33,0,0,2031.0,3,3,3,3,0,0,0,0,4,0,3,0,1,0,0.0,13.0,1
114587,0,0,43,0,0,2357.0,3,3,3,3,3,4,4,4,4,4,4,4,4,4,106.0,104.0,1
90620,0,0,57,0,0,875.0,3,3,4,3,3,4,4,3,3,3,3,3,3,4,0.0,0.0,1
33615,0,0,8,1,1,2492.0,3,0,3,0,1,3,1,1,3,1,4,2,1,1,10.0,0.0,0
84890,0,0,10,0,0,5507.0,0,1,1,1,0,0,0,0,2,2,0,0,0,0,0.0,7.0,0
68219,0,0,16,0,0,4684.0,1,0,0,0,1,1,1,1,2,3,0,3,3,1,0.0,0.0,0
123226,0,0,53,0,0,2541.0,4,4,4,4,2,4,3,4,4,4,4,0,4,3,0.0,0.0,1
17788,1,0,39,1,2,3085.0,2,4,2,0,3,2,3,3,3,3,0,4,3,3,27.0,34.0,0
129526,0,0,29,0,2,3454.0,4,2,0,2,4,4,4,4,4,3,0,2,2,4,0.0,0.0,1
51824,1,1,24,0,1,1617.0,0,2,0,2,0,0,0,0,2,1,1,1,1,0,4.0,51.0,0
72771,1,0,53,0,1,1409.0,2,2,2,2,2,2,2,2,0,1,0,0,3,2,7.0,2.0,0
74845,0,0,29,0,2,2502.0,2,4,2,4,2,2,2,2,3,3,0,3,3,2,10.0,0.0,0
18299,1,0,63,1,1,1908.0,2,4,2,0,1,2,1,1,3,0,3,3,4,1,0.0,0.0,0
50867,0,1,25,0,0,2196.0,0,1,0,0,0,0,0,0,4,3,4,4,3,0,0.0,4.0,0
36457,0,0,38,1,1,2577.0,3,4,0,1,1,0,1,1,4,0,4,3,3,1,17.0,5.0,1
33220,0,0,64,1,1,602.0,3,2,3,3,0,0,3,2,2,3,2,2,2,3,0.0,0.0,0
16244,1,0,46,1,1,1190.0,2,4,1,4,0,1,0,0,0,4,4,0,4,0,0.0,0.0,0
10825,1,0,9,1,2,2230.0,2,0,2,2,1,2,1,1,0,1,3,3,2,1,0.0,0.0,0
94972,0,0,23,0,0,3249.0,1,1,1,1,3,3,3,3,0,2,4,3,4,3,81.0,87.0,1
58988,1,1,24,0,1,2366.0,3,3,3,2,3,3,3,3,0,2,4,0,3,3,0.0,0.0,1
18384,0,0,30,1,1,2060.0,3,3,3,3,3,4,3,3,3,3,3,3,3,4,65.0,49.0,1
93413,0,0,56,0,1,502.0,3,1,1,1,1,4,0,3,3,3,3,4,3,1,0.0,0.0,1
22139,1,0,22,1,1,2901.0,0,2,0,3,3,0,3,3,0,0,3,3,0,3,30.0,7.0,0
79734,1,0,50,0,0,2025.0,0,0,3,0,1,1,4,0,0,0,0,2,0,1,0.0,0.0,1
10074,1,0,56,1,0,2599.0,2,2,2,3,2,0,3,4,4,2,4,0,4,2,2.0,0.0,0
64362,0,0,56,0,0,3190.0,1,1,1,0,4,1,4,4,4,4,4,0,4,4,21.0,3.0,1
104941,0,0,51,0,0,2806.0,0,2,0,0,0,3,4,3,3,3,3,3,3,4,15.0,6.0,1
56649,0,1,26,0,0,2319.0,3,1,3,1,3,3,3,3,0,0,4,0,3,3,0.0,10.0,0
125555,0,0,51,0,1,689.0,4,0,0,0,2,1,4,4,4,4,4,2,4,0,75.0,88.0,1
44002,0,1,36,0,1,1773.0,1,0,1,3,2,1,2,2,2,2,3,4,4,2,51.0,45.0,0
111465,0,0,37,0,0,81.0,4,4,4,4,1,2,1,4,4,4,0,0,4,0,0.0,1.0,1
14815,0,0,25,1,1,2935.0,4,4,4,4,0,3,4,3,3,3,3,3,3,4,0.0,0.0,1
78473,1,0,17,0,1,2187.0,2,2,2,2,2,2,3,2,0,4,0,3,0,2,114.0,90.0,0
78020,0,0,15,0,0,3689.0,0,0,0,0,0,2,0,0,3,4,2,2,0,0,7.0,0.0,0
91131,0,0,22,0,0,4387.0,2,2,2,2,3,3,3,3,1,0,0,0,0,3,0.0,0.0,1
78487,0,0,39,0,0,2936.0,3,2,2,2,2,0,3,2,2,2,3,2,2,1,7.0,6.0,0
90088,1,0,55,0,1,2415.0,3,4,4,4,3,3,3,3,0,4,1,4,1,3,19.0,0.0,1
51826,0,1,23,0,1,1604.0,0,2,0,2,0,0,2,0,1,2,2,0,2,0,2.0,0.0,0
28979,0,0,33,1,2,1797.0,2,2,2,2,2,4,4,4,4,4,4,4,4,3,1.0,56.0,1
121887,0,0,44,0,0,2241.0,2,2,2,2,2,3,3,4,4,4,4,4,4,3,22.0,22.0,1
92243,0,0,42,0,0,1340.4,2,2,2,2,3,4,3,3,3,3,3,3,3,3,0.0,0.0,1
91530,0,0,26,0,0,2956.0,0,3,0,0,3,3,3,3,4,4,4,3,4,3,0.0,2.0,1
61345,1,1,24,0,0,2250.0,4,1,3,1,2,3,2,2,3,2,3,3,3,2,0.0,0.0,1
71073,1,0,51,0,0,1743.0,2,4,2,4,2,2,2,2,2,2,2,2,2,0,1.0,2.0,0
25214,0,0,67,1,0,967.0,3,3,3,3,3,2,1,4,4,4,4,0,4,1,0.0,0.0,1
53727,1,1,29,0,1,2736.0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0.0,11.0,0
95383,1,0,28,0,0,3230.0,3,3,3,3,3,3,3,3,3,3,3,3,4,3,18.0,14.0,1
83836,0,0,29,0,2,2376.0,0,4,4,4,0,0,0,0,2,1,0,3,3,0,86.0,89.0,0
759,0,0,13,1,1,1096.0,1,4,1,3,4,1,0,4,4,0,3,4,3,4,0.0,0.0,1
63609,0,0,33,0,2,2179.0,1,1,1,1,0,1,0,0,0,2,4,1,0,0,13.0,13.0,1
44550,0,1,25,0,1,1366.0,2,1,1,0,1,1,1,1,4,1,3,3,2,1,0.0,0.0,0
33329,1,0,70,1,1,2674.6,3,2,4,3,2,4,2,2,2,1,0,1,0,2,0.0,19.0,0
1546,1,0,59,1,1,1409.0,1,1,1,3,0,1,0,0,2,2,0,1,0,0,0.0,7.0,0
107061,1,0,31,0,0,3637.0,1,1,1,1,3,3,3,3,0,2,3,0,3,3,8.0,11.0,1
38176,0,0,38,1,1,1992.0,3,4,3,4,2,3,2,2,3,2,4,4,4,2,0.0,0.0,0
36942,1,0,42,1,1,2210.0,3,4,3,2,1,3,1,1,4,2,4,4,4,1,0.0,0.0,0
75256,1,0,33,0,0,3261.0,2,0,0,0,2,2,2,2,3,0,3,1,3,2,0.0,6.0,0
37651,1,0,25,1,2,1876.0,3,4,3,0,3,3,4,3,0,2,3,1,3,3,5.400000000000001,70.0,0
122103,0,0,26,0,0,2068.0,3,3,3,3,4,4,4,4,0,2,1,4,4,4,3.0,0.0,1
66439,1,0,31,0,1,2794.0,1,3,3,3,1,1,1,1,0,1,0,1,2,1,0.0,0.0,0
66634,1,0,52,0,0,1823.0,1,2,2,2,3,2,3,1,1,1,1,1,1,1,0.0,0.0,0
53824,0,1,43,0,1,1901.0,0,0,0,0,0,0,3,0,0,1,4,4,4,0,15.0,39.0,0
2052,1,0,36,1,1,3714.0,1,2,1,3,0,1,0,0,1,2,2,2,3,0,3.0,0.0,0
40792,0,1,27,0,1,1326.0,1,4,1,2,0,1,0,0,0,1,2,3,1,0,9.0,2.0,1
101440,1,0,60,0,0,3940.0,3,3,3,3,1,2,4,3,3,3,3,1,3,2,0.0,0.0,1
24066,1,0,39,1,1,1974.0,0,3,1,2,2,1,4,2,0,2,4,4,4,2,19.0,20.0,0
96436,0,0,73,0,0,250.0,1,1,3,1,2,1,4,3,3,3,3,4,3,2,0.0,0.0,1
46282,0,1,49,0,0,3766.0,2,2,2,2,2,1,1,3,4,0,3,1,3,1,0.0,0.0,0
106462,1,0,25,0,0,1807.0,3,0,0,0,3,3,3,3,0,1,0,3,0,3,0.0,0.0,0
53924,1,1,32,0,0,1344.0,0,0,0,0,4,0,4,4,0,0,4,4,3,4,69.0,66.0,0
97012,0,0,43,0,0,2141.0,3,3,3,3,4,0,4,3,3,3,3,3,3,3,0.0,0.0,1
100785,0,0,43,0,0,472.0,3,0,0,0,3,0,0,3,3,3,3,3,3,0,19.0,15.0,0
13778,1,0,46,1,1,2327.0,2,3,2,0,3,2,3,3,0,0,3,0,3,3,19.0,21.0,0
47423,1,1,26,0,1,2003.0,2,2,2,0,2,2,2,2,0,3,0,2,0,2,5.0,20.0,0
35074,0,0,47,1,1,1100.0,3,3,3,0,3,4,4,0,0,3,0,0,0,3,20.0,34.0,0
62707,1,1,45,0,0,2044.0,4,4,4,2,3,4,0,3,4,3,3,4,4,3,94.0,88.0,1
93005,1,0,49,0,0,2277.0,3,3,3,3,0,4,3,3,3,3,3,0,3,0,0.0,0.0,1
5186,0,0,24,1,1,1369.0,2,2,4,2,0,3,3,2,2,2,2,3,2,4,0.0,0.0,1
22737,0,0,13,1,1,2305.0,3,3,3,3,2,3,4,4,4,4,4,4,4,4,77.0,70.0,1
120926,0,0,30,0,0,2634.0,3,3,3,3,4,4,4,4,3,3,3,3,3,4,15.0,38.0,1
67387,0,0,38,0,0,1528.0,1,2,2,2,4,0,3,1,1,1,1,0,1,0,3.0,0.0,0
23868,1,0,24,1,0,3189.0,0,0,0,4,2,0,2,2,0,4,4,0,1,2,2.0,0.0,0
75596,1,0,29,0,0,2018.0,0,0,0,0,2,2,2,2,3,4,3,4,3,2,19.0,9.0,1
31472,1,0,52,1,0,2253.0,0,4,0,4,0,3,2,0,2,0,4,2,4,2,0.0,37.0,0
23994,1,0,14,1,0,1126.0,0,0,3,3,0,3,0,0,2,0,0,3,0,0,0.0,0.0,0
6583,1,0,45,1,1,1987.0,1,4,1,2,2,1,2,2,4,3,4,0,4,2,0.0,0.0,0
30386,1,0,65,1,1,1520.0,0,4,0,0,0,0,0,0,4,0,3,3,3,0,0.0,0.0,0
95455,0,0,45,0,0,2905.0,1,1,1,1,3,4,3,3,3,3,3,0,3,3,8.0,0.0,1
52377,0,1,26,0,1,2573.0,0,0,0,1,3,0,2,3,0,1,1,1,2,3,0.0,0.0,0
118853,0,0,42,0,1,719.0,4,1,3,1,0,0,0,4,4,4,4,0,4,1,0.0,0.0,1
7024,0,0,34,1,0,1815.8,3,3,3,3,0,4,3,0,0,0,0,4,0,4,0.0,0.0,1
55590,1,1,27,0,0,1485.0,0,0,0,4,4,0,1,4,3,4,3,4,3,4,11.0,9.0,0
56225,0,1,50,0,1,1527.0,0,3,3,0,4,3,1,4,0,3,3,3,0,4,10.0,0.0,0
87467,1,0,22,0,0,2269.0,3,3,3,3,0,3,0,0,4,0,4,4,3,0,0.0,0.0,1
33481,0,0,36,1,1,2751.0,3,0,3,2,1,3,1,1,1,3,0,4,4,1,0.0,5.0,0
122068,0,0,53,0,0,839.0,4,4,4,4,2,4,3,4,4,4,4,0,4,3,0.0,16.0,1
62037,1,1,23,0,1,1356.0,4,2,4,2,1,4,1,1,4,1,3,3,2,1,0.0,5.0,1
127804,0,0,33,0,0,2724.0,3,3,3,3,3,3,3,4,4,4,4,4,4,0,0.0,0.0,1
117602,1,0,39,0,0,1272.0,3,3,3,3,2,3,3,4,4,4,4,0,4,0,7.0,1.0,1
124881,0,0,58,0,0,1888.0,0,0,0,0,3,0,4,4,4,4,4,4,4,4,0.0,0.0,1
101125,1,0,37,0,1,2060.0,3,0,0,0,3,3,3,3,2,3,0,0,4,3,8.0,0.0,1
7392,0,0,17,1,1,2301.0,3,2,3,3,3,1,4,0,0,3,0,4,0,1,10.0,0.0,1
2192,0,0,59,1,1,464.0,3,4,3,0,1,3,1,1,0,2,4,0,3,1,0.0,0.0,1
118895,0,0,26,0,0,2204.0,0,0,0,0,4,4,4,4,4,3,3,3,3,4,66.0,60.0,1
111269,0,0,17,0,2,2763.0,4,1,1,1,4,4,0,4,2,1,0,1,4,4,12.0,9.0,1
18891,0,0,70,1,1,832.0,0,0,0,0,4,4,3,3,3,3,4,4,3,0,0.0,0.0,1
19873,1,0,50,1,1,1825.0,2,4,3,2,2,3,2,2,0,4,3,3,4,2,6.0,9.0,0
24395,0,0,51,1,1,2470.0,1,1,4,1,0,3,3,4,4,4,4,3,4,3,0.0,25.0,1
10048,0,0,67,1,1,119.0,3,3,3,3,2,1,0,3,3,3,3,1,3,2,7.0,8.0,1
68676,1,0,40,0,1,1988.0,1,2,4,4,1,1,1,1,2,2,3,3,3,1,0.0,7.0,0
11726,1,0,47,1,1,1246.0,2,0,2,3,0,2,2,0,2,4,0,0,3,0,0.0,0.0,0
102461,0,0,72,0,1,411.0,3,4,4,4,4,3,0,3,3,3,3,3,3,0,0.0,16.0,0
120989,0,0,48,0,0,1311.0,4,4,4,4,4,4,3,4,4,4,4,3,4,3,1.0,0.0,1
88635,1,0,26,0,0,3991.0,0,0,2,0,0,3,0,0,1,3,3,1,0,0,0.0,16.0,0
13120,0,0,11,1,1,2076.0,3,3,3,3,0,3,4,3,3,3,3,0,3,3,8.0,1.0,1
114101,1,0,58,0,2,2247.0,4,0,0,0,4,4,4,4,4,3,4,4,2,4,4.0,0.0,1
58213,0,1,23,0,0,1581.0,3,0,3,0,4,3,4,4,3,1,2,2,1,4,0.0,0.0,1
55118,1,1,28,0,0,3636.0,0,0,0,3,0,0,0,0,0,4,4,3,3,0,0.0,0.0,0
96027,1,0,34,0,2,1322.0,3,2,2,2,3,3,3,3,4,3,4,1,4,3,0.0,0.0,1
38304,0,0,15,1,1,3609.0,3,4,4,0,3,4,3,3,4,1,3,0,1,3,4.0,33.0,1
128093,1,0,38,0,0,1751.0,1,1,1,1,0,0,4,4,4,4,4,3,4,3,2.0,0.0,1
26011,0,0,70,1,1,944.0,4,4,3,4,4,3,4,4,4,4,4,3,4,0,31.0,44.0,1
113608,1,0,56,0,0,116.0,1,1,3,1,4,3,3,4,4,4,3,4,4,0,19.0,17.0,1
80808,0,0,41,0,1,2201.0,0,0,2,0,0,0,0,0,3,3,0,0,2,0,0.0,0.0,0
50169,0,1,34,0,1,1765.0,2,3,2,3,3,2,3,3,1,2,3,0,3,3,55.0,60.0,0
92019,0,0,37,0,1,2614.0,3,4,4,4,3,3,3,3,1,1,0,0,3,3,3.0,0.0,1
3743,0,0,66,1,1,1946.0,1,1,1,3,0,1,0,0,0,1,0,2,0,0,0.0,0.0,1
100949,1,0,41,0,0,471.0,1,1,4,1,0,3,3,3,3,3,3,0,3,3,0.0,0.0,1
122818,1,0,47,0,0,3449.0,0,0,2,0,4,4,3,4,4,4,4,3,4,3,27.0,23.0,1
15072,1,0,27,1,2,1977.0,2,3,2,3,3,2,3,3,3,1,3,3,3,3,5.0,8.0,0
106766,1,0,48,0,0,1599.0,1,1,1,1,0,4,0,3,3,3,3,3,3,0,0.0,0.0,1
37948,1,0,54,1,2,1633.0,3,4,3,3,4,3,4,4,0,2,4,4,3,4,1.0,0.0,0
117367,0,0,34,0,0,1640.0,4,4,4,4,1,0,3,4,4,4,4,3,4,3,0.0,2.0,1
98914,1,0,40,0,0,901.0,1,1,2,1,2,3,3,3,3,3,3,4,3,4,13.0,0.0,1
87669,0,0,28,0,0,3665.0,2,2,2,2,0,3,0,0,3,0,0,3,3,0,19.0,0.0,1
74389,0,0,60,0,0,414.0,2,0,0,0,4,3,3,2,2,2,2,3,2,1,12.0,8.0,0
120077,1,0,26,0,1,2470.0,4,0,0,0,4,4,4,4,2,3,3,1,4,4,8.0,10.0,1
64729,0,0,33,0,0,3852.0,1,1,1,4,0,4,4,0,0,0,0,3,0,3,11.0,6.0,1
70706,0,0,54,0,0,604.0,3,3,3,3,0,4,4,2,2,2,2,3,2,4,53.0,40.0,1
104561,1,0,45,0,1,1674.0,3,0,0,0,3,3,3,3,3,1,3,3,4,3,0.0,0.0,1
70334,1,0,15,0,2,2548.0,2,3,3,3,2,2,1,2,1,0,0,1,3,2,0.0,0.0,0
58538,0,1,54,0,1,1971.0,3,3,3,1,4,3,2,4,0,0,3,1,4,4,0.0,0.0,0
125464,1,0,52,0,2,1035.0,4,0,3,0,4,4,4,4,1,2,1,0,4,4,0.0,1.0,1
31029,1,0,15,1,1,2436.0,0,4,0,3,4,0,4,4,4,4,4,0,4,4,13.0,12.0,0
85207,1,0,44,0,1,1439.0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1.0,0.0,0
25347,0,0,42,1,1,617.0,0,0,0,0,2,4,4,4,4,4,4,0,4,4,0.0,0.0,1
38814,0,0,24,1,1,1940.0,4,0,4,0,3,4,3,3,2,0,0,2,1,3,0.0,0.0,1
21666,1,0,26,1,1,2235.0,0,2,0,0,0,0,0,0,0,2,0,3,0,0,0.0,0.0,0
75736,1,0,40,0,0,2703.0,2,1,4,1,0,0,3,2,2,2,2,1,2,0,0.0,0.0,0
112269,0,0,46,0,0,927.0,1,1,1,1,4,3,3,3,3,4,3,0,3,4,10.0,20.0,1
113518,1,0,53,0,0,219.0,4,4,4,4,3,3,3,4,4,4,3,4,4,3,0.0,0.0,1
2858,0,0,65,1,2,450.0,4,3,4,3,1,4,1,1,0,0,3,0,3,1,0.0,17.0,1
46921,1,1,33,0,1,2262.0,2,2,2,0,3,2,4,3,1,2,2,2,3,3,0.0,0.0,0
27548,0,0,35,1,2,1846.0,4,0,0,0,4,4,4,4,2,0,0,3,4,4,0.0,11.0,1
39858,1,0,50,1,1,2301.0,4,4,4,3,4,4,4,4,4,2,4,0,4,4,16.0,0.0,1
4145,1,0,66,1,0,1764.0,1,3,1,0,0,2,3,3,3,1,3,0,3,0,0.0,14.0,0
98946,0,0,45,0,0,873.0,3,3,3,3,4,4,4,3,3,3,3,4,3,0,1.0,3.0,1
31617,0,0,55,1,1,727.0,0,4,0,4,3,3,3,4,4,0,4,3,4,4,21.0,37.0,0
63460,0,1,49,0,0,1930.0,4,4,4,4,4,4,4,4,4,3,4,4,3,4,0.0,0.0,1
58115,0,1,33,0,1,1252.0,3,0,3,1,3,3,3,3,1,1,4,0,0,3,0.0,0.0,0
93540,0,0,56,0,0,1249.0,0,0,0,0,4,4,3,3,3,3,3,0,3,3,14.0,9.0,1
92662,0,0,41,0,0,2251.0,3,3,3,3,4,3,4,3,3,3,3,0,3,0,0.0,0.0,1
15684,0,0,34,1,1,1781.0,4,4,4,4,3,3,3,3,3,2,4,4,4,3,0.0,0.0,1
101697,1,0,46,0,0,3293.0,3,3,0,3,0,4,4,3,3,3,3,3,3,4,46.0,60.0,1
86442,1,0,54,0,0,3664.0,4,4,4,4,4,3,3,0,0,0,0,4,0,4,6.0,0.0,1
95510,1,0,23,0,0,2804.0,0,0,0,0,3,3,3,3,4,4,3,1,0,3,0.0,3.0,1
22864,1,0,13,1,1,2894.0,0,0,0,2,4,0,4,4,2,0,0,0,2,4,9.0,12.0,0
60737,1,1,37,0,0,1728.0,3,3,3,4,1,3,1,1,3,4,4,0,3,1,0.0,0.0,1
785,0,0,52,1,1,2242.0,1,4,1,0,4,4,3,0,0,1,0,4,0,0,0.0,0.0,1
52968,1,1,30,0,0,2043.0,0,0,0,2,3,0,3,3,2,4,0,4,4,3,0.0,0.0,0
13644,0,0,69,1,1,1307.0,4,4,4,4,0,4,4,3,3,3,3,4,3,0,4.0,0.0,1
73079,1,0,61,0,0,940.0,2,0,1,0,4,0,2,2,2,2,2,1,2,3,0.0,27.0,0
5183,1,0,58,1,1,1801.0,1,3,1,3,2,1,2,2,0,0,4,4,3,2,0.0,3.0,0
53090,1,1,24,0,1,1992.0,0,0,0,2,4,0,4,4,4,2,3,4,1,4,0.0,0.0,0
90548,0,0,60,0,0,936.0,1,1,1,1,2,4,4,3,3,3,3,4,3,4,0.0,0.0,1
66545,0,0,65,0,1,96.0,1,4,4,4,2,2,2,1,1,1,1,0,1,0,0.0,12.0,0
67845,0,0,40,0,0,2914.0,1,0,0,0,2,3,0,1,1,1,1,3,1,3,0.0,0.0,0
109205,1,0,51,0,0,3230.0,2,2,2,2,2,0,4,3,3,3,4,3,3,4,0.0,0.0,1
30685,0,0,35,1,1,1274.4,4,4,4,4,0,1,1,4,4,4,4,3,4,3,0.0,0.0,1
906,1,0,11,1,1,1829.0,1,1,1,0,2,1,2,2,3,3,4,4,4,2,0.0,37.0,0
64851,0,0,41,0,0,1778.0,1,1,1,0,3,4,4,2,2,2,2,3,2,0,5.0,0.0,1
6864,0,0,22,1,1,1708.0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0.0,5.0,1
69278,0,0,57,0,0,1190.0,2,1,1,1,1,2,2,2,2,1,2,3,2,0,45.0,52.0,0
81548,0,0,22,0,0,2402.0,0,4,4,4,0,0,0,0,3,3,0,2,0,0,26.0,24.0,0
50840,0,1,26,0,0,2145.0,0,1,0,0,2,0,2,2,4,0,3,4,3,2,0.0,0.0,0
81738,0,0,55,0,1,1053.0,0,4,0,4,4,0,3,0,0,0,0,0,0,0,50.0,48.0,0
5767,0,0,20,1,1,1845.0,2,2,2,2,4,3,3,2,2,2,2,0,2,3,0.0,0.0,1
65877,0,0,27,0,0,4786.0,1,1,1,0,3,1,0,3,2,0,0,1,2,3,21.0,10.0,0
71592,0,0,26,0,0,4327.0,2,2,2,2,2,2,2,2,3,3,1,2,2,2,8.0,8.0,0
118589,1,0,29,0,0,2961.0,2,2,2,2,4,4,4,4,0,2,4,0,4,4,8.0,0.0,1
95337,0,0,50,0,0,3743.0,1,1,1,1,2,4,3,3,3,3,3,0,3,4,95.0,93.0,1
75712,1,0,52,0,2,2604.0,2,0,3,0,2,2,2,2,0,3,0,1,3,2,0.0,0.0,0
538,0,0,28,1,1,1823.0,1,3,1,3,0,1,0,0,0,0,4,4,3,0,0.0,0.0,1
100206,0,0,62,0,0,619.0,3,4,4,4,0,2,0,3,3,3,3,2,3,3,36.0,44.0,0
107384,0,0,58,0,0,1565.0,2,2,2,2,2,3,4,3,3,3,3,0,3,3,32.0,14.0,1
27477,0,0,30,1,1,1817.0,3,3,3,3,2,4,4,4,4,4,4,1,4,0,17.0,16.0,1
5226,0,0,61,1,0,285.0,2,2,2,2,0,0,4,2,2,2,2,3,2,0,0.0,44.0,1
127469,0,0,31,0,2,1811.0,4,4,4,4,4,4,4,4,0,2,4,2,3,4,0.0,0.0,1
98115,1,0,40,0,0,2729.0,2,2,2,2,3,4,3,3,3,3,3,3,3,4,7.0,0.0,1
70559,1,0,53,0,0,2481.0,4,4,4,4,2,4,4,2,2,2,2,4,2,0,0.0,0.0,1
42081,0,1,25,0,1,2637.0,1,1,1,0,0,1,0,0,1,3,4,0,3,0,0.0,0.0,0
62120,0,1,20,0,1,1692.0,4,0,4,2,2,4,2,2,3,4,1,3,3,2,1.0,0.0,1
