Id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction_v2
110417,Female,Loyal Customer,49,Business travel,Business,764.0,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,Satisfait,Tres satisfait,Satisfait,0.0,0.0,satisfied
77636,Male,Loyal Customer,56,Business travel,Business,1528.0,Pas du tout satisfait,Pas du tout satisfait,Tres satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait",0.0,0.0,satisfied
7590,Male,Loyal Customer,24,Personal Travel,Eco,1793.0,Pas du tout satisfait,Tres satisfait,Pas du tout satisfait,Satisfait,Tres satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Satisfait,Satisfait,Tres satisfait,Satisfait,Tres satisfait,33.0,44.0,dissatisfied
58286,Male,disloyal Customer,23,Business travel,Eco,2010.0,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",8.0,1.0,dissatisfied
113706,Male,Loyal Customer,16,Business travel,Eco Plus,1274.0,Tres satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,Satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,0.0,0.0,satisfied
109133,Female,Loyal Customer,44,Business travel,Business,2282.0,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,Satisfait,Peu satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,Peu satisfait,Satisfait,"Ni satisfait, ni insatisfait",0.0,0.0,satisfied
94316,Female,Loyal Customer,34,Business travel,Business,899.0,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Tres satisfait,0.0,0.0,satisfied
35267,Male,Loyal Customer,46,Personal Travel,Eco,1787.0,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Satisfait,Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,Satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,0.0,0.0,dissatisfied
30890,Male,Loyal Customer,36,Personal Travel,Eco Plus,3185.0,"Ni satisfait, ni insatisfait",Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Peu satisfait,Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Peu satisfait,2.0,0.0,dissatisfied
47399,Male,disloyal Customer,23,Business travel,Eco,1896.0,Peu satisfait,Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Peu satisfait,Tres satisfait,Tres satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Satisfait,Tres satisfait,Peu satisfait,Tres satisfait,20.0,1.0,dissatisfied
4164,Female,Loyal Customer,33,Personal Travel,Eco,2572.0,Pas du tout satisfait,Satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Tres satisfait,Peu satisfait,Peu satisfait,0.0,0.0,satisfied
76847,Male,Loyal Customer,52,Business travel,Business,465.0,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Tres satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Pas du tout satisfait,Peu satisfait,Pas du tout satisfait,29.0,18.0,dissatisfied
108699,Male,Loyal Customer,50,Business travel,Business,272.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,0.0,0.0,satisfied
63955,Female,Loyal Customer,61,Business travel,Business,1541.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",Satisfait,0.0,0.0,satisfied
121502,Male,Loyal Customer,38,Business travel,Business,3679.0,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Peu satisfait,Tres satisfait,Pas du tout satisfait,0.0,0.0,satisfied
59794,Male,disloyal Customer,27,Business travel,Business,2603.0,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Satisfait,Peu satisfait,Peu satisfait,Tres satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Peu satisfait,0.0,0.0,satisfied
51020,Male,disloyal Customer,21,Business travel,Eco,1794.0,"Ni satisfait, ni insatisfait",Pas du tout satisfait,"Ni satisfait, ni insatisfait",Satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Peu satisfait,Tres satisfait,Tres satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,0.0,0.0,dissatisfied
17729,Female,Loyal Customer,68,Personal Travel,Business,1442.0,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Peu satisfait,Pas du tout satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,Satisfait,"Ni satisfait, ni insatisfait",60.0,20.0,satisfied
75739,Female,Loyal Customer,22,Business travel,Business,4644.0,Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Pas du tout satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Satisfait,Peu satisfait,0.0,12.0,dissatisfied
128827,Female,Loyal Customer,47,Business travel,Business,2336.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Peu satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,"Ni satisfait, ni insatisfait",0.0,0.0,satisfied
126989,Female,Loyal Customer,49,Business travel,Business,441.0,Pas du tout satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,Satisfait,0.0,0.0,satisfied
106822,Male,Loyal Customer,58,Business travel,Business,2482.0,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",18.0,18.0,satisfied
107083,Male,Loyal Customer,46,Business travel,Business,2221.0,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",17.0,5.0,satisfied
41559,Male,disloyal Customer,11,Business travel,Eco,2455.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Peu satisfait,Pas du tout satisfait,Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,Peu satisfait,17.0,14.0,dissatisfied
3773,Female,Loyal Customer,39,Personal Travel,Eco,2829.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Satisfait,Pas du tout satisfait,Satisfait,0.0,0.0,satisfied
5183,Male,Loyal Customer,58,Personal Travel,Eco,1801.0,Pas du tout satisfait,Satisfait,Pas du tout satisfait,Satisfait,Peu satisfait,Pas du tout satisfait,Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Satisfait,Peu satisfait,0.0,3.0,dissatisfied
115807,Male,Loyal Customer,54,Business travel,Business,3523.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Satisfait,0.0,0.0,satisfied
60729,Female,disloyal Customer,37,Business travel,Business,1474.0,Satisfait,Satisfait,Satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,"Ni satisfait, ni insatisfait",19.0,15.0,satisfied
119550,Male,Loyal Customer,43,Business travel,Business,3547.0,Pas du tout satisfait,Pas du tout satisfait,Peu satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",16.0,13.0,satisfied
126244,Female,Loyal Customer,44,Business travel,Eco,330.0,Tres satisfait,Pas du tout satisfait,Satisfait,Pas du tout satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Pas du tout satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",0.0,23.0,satisfied
73179,Male,Loyal Customer,58,Business travel,Business,3246.0,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Pas du tout satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",7.0,12.0,dissatisfied
16576,Male,Loyal Customer,40,Personal Travel,Eco,2570.0,Peu satisfait,Tres satisfait,Peu satisfait,Pas du tout satisfait,Tres satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,92.0,108.0,dissatisfied
124476,Male,Loyal Customer,45,Business travel,Business,3756.0,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,"Ni satisfait, ni insatisfait",4.0,1.0,satisfied
112352,Male,Loyal Customer,56,Business travel,Business,3146.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,0.0,0.0,satisfied
102734,Female,Loyal Customer,46,Business travel,Business,1953.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Tres satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,0.0,27.0,satisfied
68592,Male,Loyal Customer,13,Business travel,Business,4644.0,Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,64.0,60.0,dissatisfied
84968,Female,Loyal Customer,13,Business travel,Business,5280.0,"Ni satisfait, ni insatisfait",Peu satisfait,Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Pas du tout satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",20.0,26.0,dissatisfied
84811,Male,Loyal Customer,55,Business travel,Business,2185.0,Satisfait,Pas du tout satisfait,Satisfait,Satisfait,Peu satisfait,Tres satisfait,Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",8.0,4.0,satisfied
36204,Male,Loyal Customer,18,Personal Travel,Eco,1869.0,Satisfait,Satisfait,Satisfait,Tres satisfait,Pas du tout satisfait,Satisfait,Pas du tout satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,Pas du tout satisfait,0.0,0.0,dissatisfied
49182,Male,disloyal Customer,37,Business travel,Eco,1728.0,Peu satisfait,Peu satisfait,Peu satisfait,Tres satisfait,Tres satisfait,Peu satisfait,Tres satisfait,Tres satisfait,Satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Satisfait,Satisfait,Tres satisfait,104.0,88.0,dissatisfied
29668,Female,Loyal Customer,12,Personal Travel,Business,1838.0,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",0.0,0.0,satisfied
39990,Male,disloyal Customer,25,Business travel,Eco,2103.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Peu satisfait,Pas du tout satisfait,Peu satisfait,Peu satisfait,Tres satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Peu satisfait,27.0,10.0,satisfied
68155,Female,Loyal Customer,50,Business travel,Business,1240.0,Pas du tout satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Satisfait,6.0,2.0,dissatisfied
86364,Male,Loyal Customer,44,Business travel,Business,2490.0,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,0.0,0.0,satisfied
73668,Female,Loyal Customer,44,Business travel,Business,643.0,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Satisfait,Satisfait,Satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Pas du tout satisfait,Peu satisfait,Satisfait,0.0,2.0,dissatisfied
40683,Male,disloyal Customer,22,Business travel,Eco,1357.0,Pas du tout satisfait,Satisfait,Pas du tout satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Tres satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,Tres satisfait,Satisfait,"Ni satisfait, ni insatisfait",0.0,0.0,satisfied
50031,Male,disloyal Customer,22,Business travel,Eco,2002.0,Peu satisfait,Satisfait,Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Tres satisfait,Peu satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",10.0,6.0,dissatisfied
35945,Male,Loyal Customer,65,Personal Travel,Eco,1713.0,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,Peu satisfait,Tres satisfait,Satisfait,Tres satisfait,Satisfait,0.0,0.0,satisfied
56889,Female,disloyal Customer,22,Business travel,Business,1459.0,Satisfait,Pas du tout satisfait,Satisfait,Peu satisfait,Peu satisfait,Satisfait,Peu satisfait,Peu satisfait,Tres satisfait,Satisfait,Satisfait,Tres satisfait,Satisfait,Peu satisfait,40.0,46.0,satisfied
60519,Female,disloyal Customer,26,Business travel,Business,2209.0,Satisfait,Satisfait,Satisfait,Satisfait,Pas du tout satisfait,Satisfait,Pas du tout satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,Tres satisfait,Tres satisfait,Pas du tout satisfait,0.0,0.0,satisfied
65604,Male,Loyal Customer,52,Business travel,Business,2397.0,Pas du tout satisfait,Tres satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",Satisfait,0.0,0.0,satisfied
23691,Female,Loyal Customer,20,Personal Travel,Eco,2140.0,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Peu satisfait,Peu satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,Pas du tout satisfait,0.0,0.0,satisfied
62572,Female,disloyal Customer,23,Business travel,Eco,1933.0,Tres satisfait,Tres satisfait,Tres satisfait,Pas du tout satisfait,Tres satisfait,Pas du tout satisfait,Tres satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,Tres satisfait,0.0,0.0,satisfied
25958,Female,Loyal Customer,37,Personal Travel,Eco,2653.0,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,9.0,0.0,satisfied
27475,Male,Loyal Customer,14,Personal Travel,Eco,2052.0,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Pas du tout satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,177.0,159.0,dissatisfied
86231,Female,Loyal Customer,24,Business travel,Business,3870.3999999999996,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",0.0,18.0,dissatisfied
30869,Male,Loyal Customer,16,Personal Travel,Eco Plus,2660.0,"Ni satisfait, ni insatisfait",Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,Satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Satisfait,0.0,13.0,dissatisfied
51295,Male,disloyal Customer,21,Business travel,Eco,1428.0,"Ni satisfait, ni insatisfait",Pas du tout satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,Pas du tout satisfait,Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,Satisfait,23.0,19.0,dissatisfied
1176,Female,Loyal Customer,50,Personal Travel,Business,2317.0,Pas du tout satisfait,Tres satisfait,Pas du tout satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Peu satisfait,Peu satisfait,Pas du tout satisfait,Tres satisfait,Tres satisfait,Peu satisfait,Tres satisfait,0.0,0.0,satisfied
76095,Female,Loyal Customer,47,Business travel,Eco,413.0,Peu satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Tres satisfait,Satisfait,Satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Pas du tout satisfait,Peu satisfait,Peu satisfait,13.0,6.0,dissatisfied
36503,Male,Loyal Customer,23,Personal Travel,Eco,2344.0,Satisfait,Tres satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,2.0,0.0,satisfied
102791,Female,Loyal Customer,57,Business travel,Business,1801.0,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Tres satisfait,0.0,12.0,satisfied
26117,Female,Loyal Customer,19,Personal Travel,Eco,2287.0,Tres satisfait,Satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Pas du tout satisfait,0.0,0.0,satisfied
52117,Male,disloyal Customer,35,Business travel,Eco,1817.0,"Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,Tres satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",0.0,0.0,dissatisfied
10637,Male,Loyal Customer,37,Personal Travel,Business,874.0,Peu satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Pas du tout satisfait,Satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Pas du tout satisfait,Peu satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Satisfait,3.0,0.0,dissatisfied
26720,Female,Loyal Customer,61,Personal Travel,Eco,239.0,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Peu satisfait,Satisfait,Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",0.0,0.0,satisfied
73878,Female,Loyal Customer,53,Business travel,Business,1680.0,Peu satisfait,Tres satisfait,Pas du tout satisfait,Tres satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Satisfait,Peu satisfait,Satisfait,13.0,8.0,dissatisfied
86277,Female,Loyal Customer,16,Business travel,Business,4783.0,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,Pas du tout satisfait,Satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",44.0,40.0,dissatisfied
54507,Female,disloyal Customer,20,Business travel,Eco,2805.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Pas du tout satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",41.0,35.0,dissatisfied
100622,Male,Loyal Customer,26,Business travel,Business,2856.0,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,Satisfait,Tres satisfait,Satisfait,Satisfait,0.0,0.0,satisfied
95388,Female,Loyal Customer,56,Business travel,Business,3603.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,Satisfait,Tres satisfait,0.0,6.0,satisfied
21612,Female,Loyal Customer,28,Personal Travel,Eco,4031.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Satisfait,Tres satisfait,Tres satisfait,98.0,70.0,satisfied
83403,Female,Loyal Customer,37,Business travel,Eco Plus,2030.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",20.0,12.0,dissatisfied
27143,Female,Loyal Customer,14,Personal Travel,Eco,2238.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Satisfait,Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",29.0,11.0,satisfied
107704,Female,Loyal Customer,47,Business travel,Eco,493.0,Satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Tres satisfait,Tres satisfait,Pas du tout satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,127.0,111.0,satisfied
55808,Female,disloyal Customer,20,Business travel,Eco,1762.0,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,Satisfait,"Ni satisfait, ni insatisfait",95.0,104.0,dissatisfied
